track,album,album_release_year,period,period_year,period_month,country,platform,playcount,royalty
track_17,album_01,2021,2025/01,2025,1,Argentina,Spotify,1,0.052825723500000005
track_17,album_01,2021,2025/01,2025,1,Armenia,Spotify,3,0.6036821985833333
track_17,album_01,2021,2025/01,2025,1,Austria,Spotify,4,1.3827203749166666
track_17,album_01,2021,2025/01,2025,1,Azerbaijan,Spotify,2,0.4081987725
track_17,album_01,2021,2025/01,2025,1,Belarus,Spotify,17,2.1313202
track_17,album_01,2021,2025/01,2025,1,Belarus,YouTube,10,0.06898639291666667
track_17,album_01,2021,2025/01,2025,1,Belgium,Spotify,1,0.34393218375
track_17,album_01,2021,2025/01,2025,1,Belgium,YouTube,4,0.2633078491666666
track_17,album_01,2021,2025/01,2025,1,Bulgaria,Spotify,1,0.18658497525
track_17,album_01,2021,2025/01,2025,1,Bulgaria,YouTube,1,0.03915092341666667
track_17,album_01,2021,2025/01,2025,1,Canada,Spotify,3,0.31271698350000005
track_17,album_01,2021,2025/01,2025,1,Canada,YouTube,4,1.7347896660833333
track_17,album_01,2021,2025/01,2025,1,Cyprus,Spotify,8,1.2361078054166668
track_17,album_01,2021,2025/01,2025,1,Cyprus,YouTube,1,0.43829061008333337
track_17,album_01,2021,2025/01,2025,1,Czech Republic,Spotify,15,1.7769358677499998
track_17,album_01,2021,2025/01,2025,1,Czech Republic,YouTube,7,3.0568931588333332
track_17,album_01,2021,2025/01,2025,1,Denmark,Spotify,2,0.022246126916666664
track_17,album_01,2021,2025/01,2025,1,Denmark,YouTube,8,2.47417902175
track_17,album_01,2021,2025/01,2025,1,Egypt,Spotify,24,1.47099865625
track_17,album_01,2021,2025/01,2025,1,Egypt,YouTube,3,0.029802904666666668
track_17,album_01,2021,2025/01,2025,1,Estonia,Spotify,8,1.5034144410833332
track_17,album_01,2021,2025/01,2025,1,Estonia,YouTube,6,0.9608515890833335
track_17,album_01,2021,2025/01,2025,1,Finland,Spotify,3,0.26059748633333335
track_17,album_01,2021,2025/01,2025,1,Finland,YouTube,5,4.031617864
track_17,album_01,2021,2025/01,2025,1,France,Spotify,16,0.8950005266666666
track_17,album_01,2021,2025/01,2025,1,France,YouTube,6,0.7326827565833333
track_17,album_01,2021,2025/01,2025,1,Georgia,Spotify,41,7.182462207833333
track_17,album_01,2021,2025/01,2025,1,Georgia,YouTube,7,0.069344685
track_17,album_01,2021,2025/01,2025,1,Germany,Spotify,82,13.664206730333332
track_17,album_01,2021,2025/01,2025,1,Germany,YouTube,44,4.315667499666667
track_17,album_01,2021,2025/01,2025,1,Greece,YouTube,1,0.34310633058333334
track_17,album_01,2021,2025/01,2025,1,Hungary,Spotify,2,0.35000572950000003
track_17,album_01,2021,2025/01,2025,1,India,Spotify,96,3.3453937464166663
track_17,album_01,2021,2025/01,2025,1,Indonesia,Spotify,10,0.65290616825
track_17,album_01,2021,2025/01,2025,1,Ireland,Spotify,3,0.9492387026666667
track_17,album_01,2021,2025/01,2025,1,Israel,Spotify,4,0.7825693076666665
track_17,album_01,2021,2025/01,2025,1,Israel,YouTube,10,2.4977255936666665
track_17,album_01,2021,2025/01,2025,1,Italy,Spotify,1,0.15565226550000003
track_17,album_01,2021,2025/01,2025,1,Italy,YouTube,4,0.15474711100000002
track_17,album_01,2021,2025/01,2025,1,Japan,Spotify,1,0.016384449000000002
track_17,album_01,2021,2025/01,2025,1,Kazakhstan,Spotify,43,4.194630812083333
track_17,album_01,2021,2025/01,2025,1,Kazakhstan,YouTube,25,1.2745932753333333
track_17,album_01,2021,2025/01,2025,1,Latvia,Spotify,35,6.416347971833334
track_17,album_01,2021,2025/01,2025,1,Latvia,YouTube,23,4.127860502083333
track_17,album_01,2021,2025/01,2025,1,Lithuania,Spotify,6,0.6916073666666667
track_17,album_01,2021,2025/01,2025,1,Lithuania,YouTube,3,0.6575434693333334
track_17,album_01,2021,2025/01,2025,1,Malaysia,YouTube,1,0.06221152525
track_17,album_01,2021,2025/01,2025,1,Mexico,YouTube,1,0.2696602994166667
track_17,album_01,2021,2025/01,2025,1,Moldova,Spotify,9,0.4810813215833334
track_17,album_01,2021,2025/01,2025,1,Montenegro,Spotify,1,0.09922478816666666
track_17,album_01,2021,2025/01,2025,1,Netherlands,Spotify,28,6.069025902083333
track_17,album_01,2021,2025/01,2025,1,Netherlands,YouTube,15,2.5011375139166665
track_17,album_01,2021,2025/01,2025,1,New Zealand,YouTube,1,0.43811899708333335
track_17,album_01,2021,2025/01,2025,1,Nigeria,Spotify,81,1.4597696589166667
track_17,album_01,2021,2025/01,2025,1,Norway,Spotify,3,0.4519848000833333
track_17,album_01,2021,2025/01,2025,1,Norway,YouTube,1,0.0092503005
track_17,album_01,2021,2025/01,2025,1,Pakistan,Spotify,2,0.049718328
track_17,album_01,2021,2025/01,2025,1,Philippines,Spotify,1,0.09428120441666667
track_17,album_01,2021,2025/01,2025,1,Poland,Spotify,25,2.0060356631666667
track_17,album_01,2021,2025/01,2025,1,Poland,YouTube,24,3.4745663095833335
track_17,album_01,2021,2025/01,2025,1,Portugal,Spotify,1,0.20671242341666665
track_17,album_01,2021,2025/01,2025,1,Republic of Macedonia,Spotify,1,0.091526922
track_17,album_01,2021,2025/01,2025,1,Romania,Spotify,3,0.23390213408333335
track_17,album_01,2021,2025/01,2025,1,Romania,YouTube,5,0.20510261991666667
track_17,album_01,2021,2025/01,2025,1,Russia,YouTube,4,1.1020354599999997
track_17,album_01,2021,2025/01,2025,1,Serbia,Spotify,14,1.5527090333333333
track_17,album_01,2021,2025/01,2025,1,Serbia,YouTube,3,0.7352992934166667
track_17,album_01,2021,2025/01,2025,1,Slovakia,Spotify,2,0.4356709736666666
track_17,album_01,2021,2025/01,2025,1,South Korea,Spotify,1,0.2488741305
track_17,album_01,2021,2025/01,2025,1,South Korea,YouTube,4,1.3056898138333335
track_17,album_01,2021,2025/01,2025,1,Spain,Spotify,6,2.0044113427499997
track_17,album_01,2021,2025/01,2025,1,Spain,YouTube,7,0.9580205710833334
track_17,album_01,2021,2025/01,2025,1,Sweden,YouTube,4,1.5773040058333334
track_17,album_01,2021,2025/01,2025,1,Switzerland,YouTube,1,0.5067145408333333
track_17,album_01,2021,2025/01,2025,1,Thailand,Spotify,7,0.563497925
track_17,album_01,2021,2025/01,2025,1,Thailand,YouTube,1,0.07387212108333334
track_17,album_01,2021,2025/01,2025,1,Turkey,Spotify,51,1.7464268937499998
track_17,album_01,2021,2025/01,2025,1,Turkey,YouTube,7,0.25065163925
track_17,album_01,2021,2025/01,2025,1,Ukraine,Spotify,37,3.4007618844166667
track_17,album_01,2021,2025/01,2025,1,Ukraine,YouTube,158,6.911048121166666
track_17,album_01,2021,2025/01,2025,1,United Arab Emirates,Anghami,1,0.6803820573333332
track_17,album_01,2021,2025/01,2025,1,United Arab Emirates,Spotify,2,0.4512079511666667
track_17,album_01,2021,2025/01,2025,1,United Arab Emirates,YouTube,3,0.09116757841666667
track_17,album_01,2021,2025/01,2025,1,United Kingdom,Spotify,3,0.4202046188333333
track_17,album_01,2021,2025/01,2025,1,United Kingdom,YouTube,10,0.4502681444166667
track_17,album_01,2021,2025/01,2025,1,United States,Spotify,38,6.979775274166667
track_17,album_01,2021,2025/01,2025,1,United States,YouTube,30,8.284738993166666
track_17,album_01,2021,2025/01,2025,1,Uzbekistan,Spotify,7,0.4745840400833333
track_17,album_01,2021,2025/02,2025,2,Albania,Spotify,1,0.0014830751666666667
track_17,album_01,2021,2025/02,2025,2,Armenia,Spotify,10,1.0022762940833334
track_17,album_01,2021,2025/02,2025,2,Austria,Spotify,1,0.3839752121666667
track_17,album_01,2021,2025/02,2025,2,Belarus,Spotify,11,1.4986827251666668
track_17,album_01,2021,2025/02,2025,2,Belarus,YouTube,3,0.31957698283333336
track_17,album_01,2021,2025/02,2025,2,Belgium,Spotify,1,0.19527155816666666
track_17,album_01,2021,2025/02,2025,2,Bulgaria,Spotify,1,0.11426740725000001
track_17,album_01,2021,2025/02,2025,2,Canada,Spotify,5,0.7700691030833333
track_17,album_01,2021,2025/02,2025,2,Cyprus,Spotify,2,0.36589582016666666
track_17,album_01,2021,2025/02,2025,2,Cyprus,YouTube,2,0.6011321646666666
track_17,album_01,2021,2025/02,2025,2,Czech Republic,Spotify,1,0.263846127
track_17,album_01,2021,2025/02,2025,2,Czech Republic,YouTube,3,0.9258159165
track_17,album_01,2021,2025/02,2025,2,Denmark,YouTube,1,0.044720647333333335
track_17,album_01,2021,2025/02,2025,2,Egypt,Spotify,31,1.7084319214166666
track_17,album_01,2021,2025/02,2025,2,Estonia,Spotify,1,0.00127120725
track_17,album_01,2021,2025/02,2025,2,Estonia,YouTube,2,0.49152326108333333
track_17,album_01,2021,2025/02,2025,2,Finland,Spotify,2,0.2520521486666667
track_17,album_01,2021,2025/02,2025,2,Finland,YouTube,2,2.0437314386666667
track_17,album_01,2021,2025/02,2025,2,France,Spotify,14,0.60636585825
track_17,album_01,2021,2025/02,2025,2,Georgia,Spotify,22,3.51199251875
track_17,album_01,2021,2025/02,2025,2,Germany,Spotify,105,19.269383231333332
track_17,album_01,2021,2025/02,2025,2,Germany,YouTube,6,0.64048560225
track_17,album_01,2021,2025/02,2025,2,Greece,Spotify,2,0.13552481741666667
track_17,album_01,2021,2025/02,2025,2,Hungary,Spotify,5,0.7387126575
track_17,album_01,2021,2025/02,2025,2,India,Spotify,93,4.19957439575
track_17,album_01,2021,2025/02,2025,2,Indonesia,Spotify,6,0.15148553066666665
track_17,album_01,2021,2025/02,2025,2,Ireland,Spotify,1,0.06172417425
track_17,album_01,2021,2025/02,2025,2,Ireland,YouTube,9,1.4778332549166666
track_17,album_01,2021,2025/02,2025,2,Israel,Spotify,3,0.7291786031666667
track_17,album_01,2021,2025/02,2025,2,Israel,YouTube,1,0.30477820791666665
track_17,album_01,2021,2025/02,2025,2,Italy,Spotify,3,0.9452132130833333
track_17,album_01,2021,2025/02,2025,2,Kazakhstan,Spotify,37,2.4417066368333336
track_17,album_01,2021,2025/02,2025,2,Kazakhstan,YouTube,10,0.40160205433333335
track_17,album_01,2021,2025/02,2025,2,Kyrgyzstan,Spotify,3,0.40466764133333333
track_17,album_01,2021,2025/02,2025,2,Latvia,Spotify,9,1.7029939793333333
track_17,album_01,2021,2025/02,2025,2,Latvia,YouTube,6,0.9836092746666667
track_17,album_01,2021,2025/02,2025,2,Lithuania,Spotify,2,0.0093221865
track_17,album_01,2021,2025/02,2025,2,Moldova,Spotify,16,0.8751555690833334
track_17,album_01,2021,2025/02,2025,2,Montenegro,Spotify,2,0.4642025141666667
track_17,album_01,2021,2025/02,2025,2,Netherlands,Spotify,26,3.2249115480833335
track_17,album_01,2021,2025/02,2025,2,Nigeria,Spotify,42,0.8387142945833334
track_17,album_01,2021,2025/02,2025,2,Norway,Spotify,1,0.34562712675
track_17,album_01,2021,2025/02,2025,2,Pakistan,Spotify,12,0.5822129205000001
track_17,album_01,2021,2025/02,2025,2,Philippines,Spotify,2,0.07309441691666667
track_17,album_01,2021,2025/02,2025,2,Poland,Spotify,15,1.6482614449166668
track_17,album_01,2021,2025/02,2025,2,Poland,YouTube,12,1.07573414275
track_17,album_01,2021,2025/02,2025,2,Romania,Spotify,4,0.35678550158333333
track_17,album_01,2021,2025/02,2025,2,Serbia,Spotify,13,1.4365348151666666
track_17,album_01,2021,2025/02,2025,2,Slovakia,Spotify,2,0.098306694
track_17,album_01,2021,2025/02,2025,2,South Korea,YouTube,1,0.41245839966666664
track_17,album_01,2021,2025/02,2025,2,Spain,Spotify,19,5.042172934583334
track_17,album_01,2021,2025/02,2025,2,Sweden,Spotify,3,0.5115902955
track_17,album_01,2021,2025/02,2025,2,Sweden,YouTube,1,0.35574571674999994
track_17,album_01,2021,2025/02,2025,2,Switzerland,Spotify,1,0.01002841275
track_17,album_01,2021,2025/02,2025,2,Thailand,Spotify,1,0.046187196750000006
track_17,album_01,2021,2025/02,2025,2,Turkey,Spotify,45,1.4379472676666667
track_17,album_01,2021,2025/02,2025,2,Turkey,YouTube,3,0.10180333
track_17,album_01,2021,2025/02,2025,2,Ukraine,Spotify,42,1.97157182225
track_17,album_01,2021,2025/02,2025,2,Ukraine,YouTube,38,2.778547618333333
track_17,album_01,2021,2025/02,2025,2,United Arab Emirates,YouTube,1,0.09071157591666666
track_17,album_01,2021,2025/02,2025,2,United Kingdom,Spotify,20,2.6071048245
track_17,album_01,2021,2025/02,2025,2,United Kingdom,YouTube,4,0.2585849846666667
track_17,album_01,2021,2025/02,2025,2,United States,Spotify,73,23.08950226283333
track_17,album_01,2021,2025/02,2025,2,United States,YouTube,4,0.47446988241666666
track_17,album_01,2021,2025/02,2025,2,Uzbekistan,Spotify,6,0.41144741325
track_17,album_01,2021,2025/03,2025,3,Argentina,Spotify,3,0.2338050646
track_17,album_01,2021,2025/03,2025,3,Armenia,Spotify,6,0.8965124399
track_17,album_01,2021,2025/03,2025,3,Austria,Spotify,3,0.4726126227
track_17,album_01,2021,2025/03,2025,3,Belarus,Spotify,20,2.6326237052000003
track_17,album_01,2021,2025/03,2025,3,Belarus,YouTube,10,0.2559769997
track_17,album_01,2021,2025/03,2025,3,Belgium,Spotify,3,0.8528021279
track_17,album_01,2021,2025/03,2025,3,Bulgaria,YouTube,2,0.3521756784
track_17,album_01,2021,2025/03,2025,3,Canada,Spotify,9,1.3709292405
track_17,album_01,2021,2025/03,2025,3,Chile,Spotify,1,0.0099229789
track_17,album_01,2021,2025/03,2025,3,Cyprus,Spotify,1,0.0095949465
track_17,album_01,2021,2025/03,2025,3,Czech Republic,Spotify,1,0.2956391645
track_17,album_01,2021,2025/03,2025,3,Czech Republic,YouTube,4,1.2599615334
track_17,album_01,2021,2025/03,2025,3,Egypt,Spotify,11,0.6555726714
track_17,album_01,2021,2025/03,2025,3,Estonia,Spotify,1,0.1669684712
track_17,album_01,2021,2025/03,2025,3,Estonia,YouTube,2,0.3160474244
track_17,album_01,2021,2025/03,2025,3,Finland,Spotify,7,1.8360791271
track_17,album_01,2021,2025/03,2025,3,France,Spotify,11,0.7354485511
track_17,album_01,2021,2025/03,2025,3,Georgia,Spotify,14,2.6292613736
track_17,album_01,2021,2025/03,2025,3,Georgia,YouTube,1,0.0197935728
track_17,album_01,2021,2025/03,2025,3,Germany,Spotify,35,9.7319000404
track_17,album_01,2021,2025/03,2025,3,Germany,YouTube,9,2.6373253019
track_17,album_01,2021,2025/03,2025,3,Greece,Spotify,1,0.1464664487
track_17,album_01,2021,2025/03,2025,3,India,Spotify,87,2.8050047103
track_17,album_01,2021,2025/03,2025,3,Indonesia,Spotify,3,0.0858624703
track_17,album_01,2021,2025/03,2025,3,Ireland,Spotify,1,0.1987056021
track_17,album_01,2021,2025/03,2025,3,Israel,Spotify,5,1.5620900984000001
track_17,album_01,2021,2025/03,2025,3,Israel,YouTube,2,0.4925627945
track_17,album_01,2021,2025/03,2025,3,Italy,Spotify,3,1.2726835487000001
track_17,album_01,2021,2025/03,2025,3,Kazakhstan,Spotify,32,2.2645713972
track_17,album_01,2021,2025/03,2025,3,Kazakhstan,YouTube,14,3.108791497
track_17,album_01,2021,2025/03,2025,3,Kyrgyzstan,Spotify,1,0.1887826232
track_17,album_01,2021,2025/03,2025,3,Latvia,Spotify,2,0.6738604755
track_17,album_01,2021,2025/03,2025,3,Latvia,YouTube,4,1.5213977751999999
track_17,album_01,2021,2025/03,2025,3,Lithuania,Spotify,2,0.6280999613
track_17,album_01,2021,2025/03,2025,3,Malaysia,Spotify,1,0.1614739292
track_17,album_01,2021,2025/03,2025,3,Mexico,YouTube,1,0.3332785542
track_17,album_01,2021,2025/03,2025,3,Moldova,Spotify,15,1.0403546298
track_17,album_01,2021,2025/03,2025,3,Montenegro,Spotify,1,0.2110888237
track_17,album_01,2021,2025/03,2025,3,Netherlands,Spotify,12,3.880868843
track_17,album_01,2021,2025/03,2025,3,Netherlands,YouTube,1,0.4981869822
track_17,album_01,2021,2025/03,2025,3,New Zealand,Spotify,2,0.2999855932
track_17,album_01,2021,2025/03,2025,3,Nigeria,Spotify,73,1.6076045884
track_17,album_01,2021,2025/03,2025,3,Nigeria,YouTube,1,0.0159702372
track_17,album_01,2021,2025/03,2025,3,Norway,Spotify,4,0.9573624427
track_17,album_01,2021,2025/03,2025,3,Norway,YouTube,1,0.0056925096
track_17,album_01,2021,2025/03,2025,3,Pakistan,Spotify,10,0.5642156592
track_17,album_01,2021,2025/03,2025,3,Philippines,Spotify,1,0.0415781016
track_17,album_01,2021,2025/03,2025,3,Poland,Spotify,21,3.1796996735
track_17,album_01,2021,2025/03,2025,3,Poland,YouTube,2,0.6127179135
track_17,album_01,2021,2025/03,2025,3,Portugal,Spotify,6,1.5311730484000001
track_17,album_01,2021,2025/03,2025,3,Romania,Spotify,1,0.0818440738
track_17,album_01,2021,2025/03,2025,3,Serbia,Spotify,2,0.4407934838
track_17,album_01,2021,2025/03,2025,3,Serbia,YouTube,1,0.1595486982
track_17,album_01,2021,2025/03,2025,3,Slovakia,Spotify,1,0.10390425
track_17,album_01,2021,2025/03,2025,3,South Korea,Spotify,4,0.7849814375
track_17,album_01,2021,2025/03,2025,3,South Korea,YouTube,1,0.4830928101
track_17,album_01,2021,2025/03,2025,3,Spain,Spotify,9,2.7497312577
track_17,album_01,2021,2025/03,2025,3,Spain,YouTube,1,0.2602184854
track_17,album_01,2021,2025/03,2025,3,Sweden,Spotify,4,1.115310024
track_17,album_01,2021,2025/03,2025,3,Sweden,YouTube,1,0.1105761184
track_17,album_01,2021,2025/03,2025,3,Switzerland,YouTube,1,0.7267520032
track_17,album_01,2021,2025/03,2025,3,Turkey,Spotify,25,0.9468654071
track_17,album_01,2021,2025/03,2025,3,Turkey,YouTube,2,0.0560664526
track_17,album_01,2021,2025/03,2025,3,Ukraine,Spotify,45,2.6692813215
track_17,album_01,2021,2025/03,2025,3,Ukraine,YouTube,52,4.0113437782
track_17,album_01,2021,2025/03,2025,3,United Arab Emirates,Spotify,1,0.0144334238
track_17,album_01,2021,2025/03,2025,3,United Kingdom,Spotify,7,2.6272111713
track_17,album_01,2021,2025/03,2025,3,United Kingdom,YouTube,4,0.6246136515999999
track_17,album_01,2021,2025/03,2025,3,United States,Spotify,33,8.830713139299998
track_17,album_01,2021,2025/03,2025,3,United States,Tidal Music AS,3,2.3362432784
track_17,album_01,2021,2025/03,2025,3,United States,YouTube,7,5.0821166755
track_17,album_01,2021,2025/04,2025,4,Armenia,Spotify,7,0.721671192
track_17,album_01,2021,2025/04,2025,4,Australia,Spotify,1,0.1444162465
track_17,album_01,2021,2025/04,2025,4,Belarus,Spotify,18,2.1037535328
track_17,album_01,2021,2025/04,2025,4,Belarus,YouTube,29,0.31079813209999996
track_17,album_01,2021,2025/04,2025,4,Bulgaria,Spotify,3,0.2540610628
track_17,album_01,2021,2025/04,2025,4,Chile,Spotify,4,0.0166476423
track_17,album_01,2021,2025/04,2025,4,Cyprus,Spotify,3,0.4113525795
track_17,album_01,2021,2025/04,2025,4,Czech Republic,Spotify,3,0.4129107331
track_17,album_01,2021,2025/04,2025,4,Czech Republic,YouTube,5,0.3902147391
track_17,album_01,2021,2025/04,2025,4,Denmark,Spotify,1,0.2758752148
track_17,album_01,2021,2025/04,2025,4,Denmark,YouTube,1,0.2105113227
track_17,album_01,2021,2025/04,2025,4,Egypt,Spotify,13,1.1937097581
track_17,album_01,2021,2025/04,2025,4,Estonia,YouTube,2,0.4500725807
track_17,album_01,2021,2025/04,2025,4,Finland,Spotify,5,0.9338261209
track_17,album_01,2021,2025/04,2025,4,Finland,YouTube,1,1.3569560461
track_17,album_01,2021,2025/04,2025,4,France,Spotify,3,0.7566886464
track_17,album_01,2021,2025/04,2025,4,France,YouTube,1,0.5282343181
track_17,album_01,2021,2025/04,2025,4,Georgia,Spotify,32,4.6562553341
track_17,album_01,2021,2025/04,2025,4,Germany,Spotify,35,10.3187499324
track_17,album_01,2021,2025/04,2025,4,Germany,YouTube,2,0.0703830514
track_17,album_01,2021,2025/04,2025,4,Hungary,Spotify,2,0.2949010917
track_17,album_01,2021,2025/04,2025,4,India,Spotify,54,2.2048695077000002
track_17,album_01,2021,2025/04,2025,4,Indonesia,Spotify,2,0.0789737907
track_17,album_01,2021,2025/04,2025,4,Indonesia,YouTube,1,0.3723178858
track_17,album_01,2021,2025/04,2025,4,Israel,Spotify,6,1.5637302601
track_17,album_01,2021,2025/04,2025,4,Italy,Spotify,1,0.4312805453
track_17,album_01,2021,2025/04,2025,4,Kazakhstan,Spotify,20,1.5588917829
track_17,album_01,2021,2025/04,2025,4,Kazakhstan,YouTube,4,0.6253877625
track_17,album_01,2021,2025/04,2025,4,Kyrgyzstan,Spotify,3,0.5000853328
track_17,album_01,2021,2025/04,2025,4,Latvia,Spotify,2,0.1604898322
track_17,album_01,2021,2025/04,2025,4,Latvia,YouTube,7,1.1850545514
track_17,album_01,2021,2025/04,2025,4,Lithuania,Spotify,1,0.3285244085
track_17,album_01,2021,2025/04,2025,4,Luxembourg,YouTube,12,7.4823222186
track_17,album_01,2021,2025/04,2025,4,Moldova,Spotify,8,0.901186901
track_17,album_01,2021,2025/04,2025,4,Montenegro,Spotify,1,0.2026419904
track_17,album_01,2021,2025/04,2025,4,Netherlands,Spotify,14,3.8332221428
track_17,album_01,2021,2025/04,2025,4,Netherlands,YouTube,5,3.0429606327000003
track_17,album_01,2021,2025/04,2025,4,Nigeria,Spotify,56,1.2226586138
track_17,album_01,2021,2025/04,2025,4,Poland,Spotify,32,5.6481431826
track_17,album_01,2021,2025/04,2025,4,Poland,YouTube,4,0.599866371
track_17,album_01,2021,2025/04,2025,4,Portugal,Spotify,1,0.1330991301
track_17,album_01,2021,2025/04,2025,4,Romania,Spotify,2,0.0315731147
track_17,album_01,2021,2025/04,2025,4,Russia,YouTube,2,1.5252835463
track_17,album_01,2021,2025/04,2025,4,Saudi Arabia,YouTube,1,0.1077590859
track_17,album_01,2021,2025/04,2025,4,Serbia,Spotify,5,0.6822253007
track_17,album_01,2021,2025/04,2025,4,Spain,Spotify,1,0.3192574944
track_17,album_01,2021,2025/04,2025,4,Spain,YouTube,2,1.9634022997
track_17,album_01,2021,2025/04,2025,4,Sweden,Spotify,2,0.5060719234
track_17,album_01,2021,2025/04,2025,4,Sweden,YouTube,3,0.3001564252
track_17,album_01,2021,2025/04,2025,4,Thailand,Spotify,1,0.0485487893
track_17,album_01,2021,2025/04,2025,4,Turkey,Spotify,26,0.9383365658
track_17,album_01,2021,2025/04,2025,4,Turkey,YouTube,3,0.1480693606
track_17,album_01,2021,2025/04,2025,4,Ukraine,Spotify,17,1.0536399403
track_17,album_01,2021,2025/04,2025,4,Ukraine,YouTube,60,4.3154001526
track_17,album_01,2021,2025/04,2025,4,United Arab Emirates,Spotify,14,4.0339779471
track_17,album_01,2021,2025/04,2025,4,United Kingdom,Spotify,8,2.8363318007
track_17,album_01,2021,2025/04,2025,4,United States,Spotify,37,8.6748157602
track_17,album_01,2021,2025/04,2025,4,United States,YouTube,3,1.0242537445
track_17,album_01,2021,2025/04,2025,4,Uzbekistan,Spotify,7,0.2204377459
track_17,album_01,2021,2025/05,2025,5,Armenia,Spotify,3,0.5219814928
track_17,album_01,2021,2025/05,2025,5,Belarus,Spotify,15,1.0912816536
track_17,album_01,2021,2025/05,2025,5,Belarus,YouTube,1,0.8221248241
track_17,album_01,2021,2025/05,2025,5,Bulgaria,Spotify,1,0.2129750097
track_17,album_01,2021,2025/05,2025,5,Canada,Spotify,1,0.2813697568
track_17,album_01,2021,2025/05,2025,5,Chile,Spotify,4,0.0235363218
track_17,album_01,2021,2025/05,2025,5,Cyprus,Spotify,3,0.5354308196
track_17,album_01,2021,2025/05,2025,5,Czech Republic,Spotify,15,0.2486485289
track_17,album_01,2021,2025/05,2025,5,Czech Republic,YouTube,1,0.6940657472
track_17,album_01,2021,2025/05,2025,5,Denmark,Tidal Music AS,1,0.5754822205
track_17,album_01,2021,2025/05,2025,5,Denmark,YouTube,1,0.2275091304
track_17,album_01,2021,2025/05,2025,5,Egypt,Spotify,15,0.7802249682
track_17,album_01,2021,2025/05,2025,5,Estonia,Spotify,7,1.170829501
track_17,album_01,2021,2025/05,2025,5,Finland,Spotify,2,0.2782534493
track_17,album_01,2021,2025/05,2025,5,France,Spotify,1,0.0542073475
track_17,album_01,2021,2025/05,2025,5,France,YouTube,6,1.4673717111
track_17,album_01,2021,2025/05,2025,5,Georgia,Spotify,17,2.6438588135
track_17,album_01,2021,2025/05,2025,5,Germany,Spotify,40,10.7086984004
track_17,album_01,2021,2025/05,2025,5,Germany,YouTube,3,1.0638618934000001
track_17,album_01,2021,2025/05,2025,5,India,Spotify,83,3.5589050817000003
track_17,album_01,2021,2025/05,2025,5,Indonesia,Spotify,3,0.1399058016
track_17,album_01,2021,2025/05,2025,5,Israel,Spotify,3,0.7780107498
track_17,album_01,2021,2025/05,2025,5,Italy,Spotify,1,0.0636382778
track_17,album_01,2021,2025/05,2025,5,Italy,YouTube,1,0.3044935779
track_17,album_01,2021,2025/05,2025,5,Kazakhstan,Spotify,25,2.2052795482
track_17,album_01,2021,2025/05,2025,5,Kazakhstan,YouTube,3,0.2713517305
track_17,album_01,2021,2025/05,2025,5,Kyrgyzstan,Spotify,3,0.4948368151
track_17,album_01,2021,2025/05,2025,5,Latvia,Spotify,5,0.458261207
track_17,album_01,2021,2025/05,2025,5,Latvia,YouTube,1,0.2836302551
track_17,album_01,2021,2025/05,2025,5,Luxembourg,YouTube,8,4.824116272
track_17,album_01,2021,2025/05,2025,5,Mexico,Spotify,1,0.1654923256
track_17,album_01,2021,2025/05,2025,5,Moldova,Spotify,9,0.47753310800000004
track_17,album_01,2021,2025/05,2025,5,Netherlands,Spotify,28,4.9792852005
track_17,album_01,2021,2025/05,2025,5,Netherlands,YouTube,7,1.8051534297999998
track_17,album_01,2021,2025/05,2025,5,Nigeria,Spotify,86,2.0747226689
track_17,album_01,2021,2025/05,2025,5,Pakistan,Spotify,3,0.0934892226
track_17,album_01,2021,2025/05,2025,5,Poland,Spotify,51,8.5618906202
track_17,album_01,2021,2025/05,2025,5,Poland,YouTube,7,1.6180156247
track_17,album_01,2021,2025/05,2025,5,Portugal,Spotify,2,0.579551172
track_17,album_01,2021,2025/05,2025,5,Portugal,Tidal Music AS,1,0.5576531781
track_17,album_01,2021,2025/05,2025,5,Romania,YouTube,2,0.314653624
track_17,album_01,2021,2025/05,2025,5,Russia,YouTube,1,0.3428206328
track_17,album_01,2021,2025/05,2025,5,Serbia,Spotify,1,0.0857804621
track_17,album_01,2021,2025/05,2025,5,Serbia,YouTube,2,0.2521835059
track_17,album_01,2021,2025/05,2025,5,South Korea,Spotify,1,0.1998537153
track_17,album_01,2021,2025/05,2025,5,Spain,Spotify,4,1.2244627918
track_17,album_01,2021,2025/05,2025,5,Sri Lanka,Spotify,2,0.1991976506
track_17,album_01,2021,2025/05,2025,5,Sweden,Spotify,1,0.0371496648
track_17,album_01,2021,2025/05,2025,5,Sweden,YouTube,2,0.234939683
track_17,album_01,2021,2025/05,2025,5,Switzerland,Spotify,1,0.5279680834
track_17,album_01,2021,2025/05,2025,5,Thailand,Spotify,2,0.2811237325
track_17,album_01,2021,2025/05,2025,5,Thailand,YouTube,1,0.3061796734
track_17,album_01,2021,2025/05,2025,5,Turkey,Spotify,23,0.6654136423
track_17,album_01,2021,2025/05,2025,5,Ukraine,Spotify,14,1.1221166956
track_17,album_01,2021,2025/05,2025,5,Ukraine,YouTube,25,1.4155536693
track_17,album_01,2021,2025/05,2025,5,United Arab Emirates,Spotify,5,1.3523954122
track_17,album_01,2021,2025/05,2025,5,United Arab Emirates,YouTube,1,0.7821117375
track_17,album_01,2021,2025/05,2025,5,United Kingdom,Spotify,14,6.9359982279
